id,created,event_type,payload_json,reference_id,status,updated,user
wju7u0bzqqdrokq,2026-08-22 13:22:00.011Z,ballot_entry,"{""title"": ""Auf der Abstimmungsliste! \ud83c\udfaf"", ""body"": ""Eine Idee, die du unterst\u00fctzt (\""Solidarit\u00e4tsnetzwerk\""), hat es auf die Abstimmungsliste geschafft."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/vixofkl1sb29k6z""}}",vixofkl1sb29k6z,actioned,2026-08-23 07:27:40.661Z,407be8b01d4ce342
ayzwn70jw724w2c,2026-08-22 13:22:00.013Z,ballot_entry,"{""title"": ""Auf der Abstimmungsliste! \ud83c\udfaf"", ""body"": ""Eine Idee, die du unterst\u00fctzt (\""Solidarit\u00e4tsnetzwerk\""), hat es auf die Abstimmungsliste geschafft."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/vixofkl1sb29k6z""}}",vixofkl1sb29k6z,pending,2026-08-22 13:22:00.013Z,4ae21a849ee008e7
aoihrpfaauiaxvz,2026-08-22 13:22:00.021Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ab."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting,actioned,2026-08-23 14:21:39.000Z,de13859e1d6aea12
s3vb14nurl3tyk0,2026-08-22 13:22:00.022Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ab."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting,pending,2026-08-22 13:22:00.022Z,2c2aed88e0c41752
e91ssgzs4jx38y3,2026-08-22 13:22:00.023Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ab."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting,actioned,2026-08-22 22:03:51.469Z,407be8b01d4ce342
1c69jci7gjvu9pw,2026-08-22 13:22:00.024Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ab."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting,pending,2026-08-22 13:22:00.024Z,6a6cecc209785885
seuzczt3oq1b2it,2026-08-22 13:22:00.025Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ab."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting,pending,2026-08-22 13:22:00.025Z,216bb226ec191993
aery1015gl0zt09,2026-08-22 13:22:00.025Z,phase_change,"{""title"": ""Vote now \ud83d\uddf3\ufe0f"", ""body"": ""Cast your final vote on \""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\""."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting,pending,2026-08-22 13:22:00.025Z,3e36e627a64bac27
2qxkf6a61lcij3p,2026-08-22 13:22:00.026Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ab."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting,pending,2026-08-22 13:22:00.026Z,6a4af8b5c50c45a9
fwtcfocworophni,2026-08-22 13:22:00.027Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ab."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting,pending,2026-08-22 13:22:00.027Z,35a5f57f8816142e
rf5lvo5eedytxtx,2026-08-22 13:22:00.028Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ab."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting,pending,2026-08-22 13:22:00.028Z,ee5e4e5bfc419bad
h0ufjwxn6kybhl7,2026-08-22 13:22:00.028Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ab."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting,pending,2026-08-22 13:22:00.028Z,762fef61cd09705e
ebdyvhilrignk53,2026-08-22 13:22:00.030Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ab."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting,pending,2026-08-22 13:22:00.030Z,b5234477b29af758
kl1m5oq84692plj,2026-08-22 13:22:00.030Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ab."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting,pending,2026-08-22 13:22:00.030Z,9b6849405eda0dbd
o7jyms95jcy18zu,2026-08-22 13:22:00.031Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ab."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting,pending,2026-08-22 13:22:00.031Z,7c575f07d0147059
oattg2x21015sb3,2026-08-22 13:22:00.032Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ab."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting,pending,2026-08-22 13:22:00.032Z,4ae21a849ee008e7
2ciyqwjs4hcr7hf,2026-08-22 13:22:00.032Z,phase_change,"{""title"": ""Vote now \ud83d\uddf3\ufe0f"", ""body"": ""Cast your final vote on \""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\""."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting,pending,2026-08-22 13:22:00.032Z,a656e6eac2dca9c8
cm64k8qxfs002en,2026-08-22 13:22:00.033Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ab."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting,pending,2026-08-22 13:22:00.033Z,b209c2355deb9852
ltk7ejzpbrvb7fv,2026-08-22 13:22:00.034Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ab."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting,pending,2026-08-22 13:22:00.034Z,cc3304ea9b75a00f
iv5wszcyickse59,2026-08-22 13:23:00.007Z,ballot_entry,"{""title"": ""Auf der Abstimmungsliste! \ud83c\udfaf"", ""body"": ""Eine Idee, die du unterst\u00fctzt (\""Nutzen von pumpipumpe.ch als Datenbank was wo vorhanden ist\""), hat es auf die Abstimmungsliste geschafft."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/vee7zdpty5ijljm""}}",vee7zdpty5ijljm,pending,2026-08-22 13:23:00.007Z,6a6cecc209785885
h36h0frd6zlm0se,2026-08-22 13:23:00.008Z,ballot_entry,"{""title"": ""Auf der Abstimmungsliste! \ud83c\udfaf"", ""body"": ""Eine Idee, die du unterst\u00fctzt (\""Nutzen von pumpipumpe.ch als Datenbank was wo vorhanden ist\""), hat es auf die Abstimmungsliste geschafft."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/vee7zdpty5ijljm""}}",vee7zdpty5ijljm,pending,2026-08-22 13:23:00.008Z,216bb226ec191993
iccmjghigytk72l,2026-08-22 13:23:00.011Z,ballot_entry,"{""title"": ""Auf der Abstimmungsliste! \ud83c\udfaf"", ""body"": ""Eine Idee, die du unterst\u00fctzt (\""Im Material-Chat fragen, wenn jemensch was braucht\""), hat es auf die Abstimmungsliste geschafft."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/px3acjduduouqz6""}}",px3acjduduouqz6,pending,2026-08-22 13:23:00.011Z,35a5f57f8816142e
a9uiyhwgh1waxie,2026-08-22 13:23:00.012Z,ballot_entry,"{""title"": ""Auf der Abstimmungsliste! \ud83c\udfaf"", ""body"": ""Eine Idee, die du unterst\u00fctzt (\""Im Material-Chat fragen, wenn jemensch was braucht\""), hat es auf die Abstimmungsliste geschafft."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/px3acjduduouqz6""}}",px3acjduduouqz6,pending,2026-08-22 13:23:00.012Z,762fef61cd09705e
gad0gk3i263mnl5,2026-08-22 13:23:00.015Z,ballot_entry,"{""title"": ""Auf der Abstimmungsliste! \ud83c\udfaf"", ""body"": ""Eine Idee, die du unterst\u00fctzt (\""ausleih.app nutzen\""), hat es auf die Abstimmungsliste geschafft."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/gjnpljxyyh1y1fv""}}",gjnpljxyyh1y1fv,pending,2026-08-22 13:23:00.015Z,216bb226ec191993
gv53o4a1xg6voxu,2026-08-22 13:23:00.016Z,ballot_entry,"{""title"": ""On the ballot! \ud83c\udfaf"", ""body"": ""An idea you support (\""ausleih.app nutzen\"") made it to the ballot."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/gjnpljxyyh1y1fv""}}",gjnpljxyyh1y1fv,pending,2026-08-22 13:23:00.016Z,a656e6eac2dca9c8
q24b59lsz7m2oeq,2026-08-22 13:23:00.017Z,ballot_entry,"{""title"": ""Auf der Abstimmungsliste! \ud83c\udfaf"", ""body"": ""Eine Idee, die du unterst\u00fctzt (\""ausleih.app nutzen\""), hat es auf die Abstimmungsliste geschafft."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/gjnpljxyyh1y1fv""}}",gjnpljxyyh1y1fv,pending,2026-08-22 13:23:00.017Z,4ae21a849ee008e7
8k2fqyl83u2dlte,2026-08-22 13:23:00.020Z,ballot_entry,"{""title"": ""Auf der Abstimmungsliste! \ud83c\udfaf"", ""body"": ""Eine Idee, die du unterst\u00fctzt (\""Material AG Verwaltet Erfassung von Orten und Mat\""), hat es auf die Abstimmungsliste geschafft."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/y9eb6fxeu3zpepy""}}",y9eb6fxeu3zpepy,actioned,2026-08-23 07:18:10.134Z,407be8b01d4ce342
wuwn32ys1x0rsi1,2026-08-22 13:23:00.021Z,ballot_entry,"{""title"": ""Auf der Abstimmungsliste! \ud83c\udfaf"", ""body"": ""Eine Idee, die du unterst\u00fctzt (\""Material AG Verwaltet Erfassung von Orten und Mat\""), hat es auf die Abstimmungsliste geschafft."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/y9eb6fxeu3zpepy""}}",y9eb6fxeu3zpepy,pending,2026-08-22 13:23:00.021Z,cc3304ea9b75a00f
fidf1ykqz0z7qns,2026-08-22 13:23:00.022Z,ballot_entry,"{""title"": ""Auf der Abstimmungsliste! \ud83c\udfaf"", ""body"": ""Eine Idee, die du unterst\u00fctzt (\""Material AG Verwaltet Erfassung von Orten und Mat\""), hat es auf die Abstimmungsliste geschafft."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/y9eb6fxeu3zpepy""}}",y9eb6fxeu3zpepy,pending,2026-08-22 13:23:00.022Z,4ae21a849ee008e7
vpdl11ow210srcw,2026-08-22 13:23:00.023Z,ballot_entry,"{""title"": ""On the ballot! \ud83c\udfaf"", ""body"": ""An idea you support (\""A structured table of items\"") made it to the ballot."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/nra27jcg8g8vvq8""}}",nra27jcg8g8vvq8,pending,2026-08-22 13:23:00.023Z,a656e6eac2dca9c8
u8shsdx95g9msoj,2026-08-22 13:23:00.024Z,ballot_entry,"{""title"": ""Auf der Abstimmungsliste! \ud83c\udfaf"", ""body"": ""Eine Idee, die du unterst\u00fctzt (\""A structured table of items\""), hat es auf die Abstimmungsliste geschafft."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/nra27jcg8g8vvq8""}}",nra27jcg8g8vvq8,pending,2026-08-22 13:23:00.024Z,cc3304ea9b75a00f
cbg37061xlj4cg8,2026-08-22 13:23:00.026Z,ballot_entry,"{""title"": ""Auf der Abstimmungsliste! \ud83c\udfaf"", ""body"": ""Eine Idee, die du unterst\u00fctzt (\""Zus\u00e4tzliche inputs\""), hat es auf die Abstimmungsliste geschafft."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/uv9s9bhv4lnav3n""}}",uv9s9bhv4lnav3n,actioned,2026-08-30 13:27:42.759Z,b209c2355deb9852
qeqz1cp5jnhru5o,2026-08-22 13:23:00.027Z,ballot_entry,"{""title"": ""Auf der Abstimmungsliste! \ud83c\udfaf"", ""body"": ""Eine Idee, die du unterst\u00fctzt (\""Zus\u00e4tzliche inputs\""), hat es auf die Abstimmungsliste geschafft."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/uv9s9bhv4lnav3n""}}",uv9s9bhv4lnav3n,actioned,2026-08-22 22:04:42.364Z,407be8b01d4ce342
2d0s3c74mzpxl96,2026-08-22 13:23:00.028Z,ballot_entry,"{""title"": ""Auf der Abstimmungsliste! \ud83c\udfaf"", ""body"": ""Eine Idee, die du unterst\u00fctzt (\""Zus\u00e4tzliche inputs\""), hat es auf die Abstimmungsliste geschafft."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/uv9s9bhv4lnav3n""}}",uv9s9bhv4lnav3n,pending,2026-08-22 13:23:00.028Z,4ae21a849ee008e7
lji4733gq7jtno0,2026-08-22 13:23:00.035Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ab."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Voting,dismissed,2026-08-23 14:22:01.802Z,de13859e1d6aea12
dh4w6v3n9f42yzs,2026-08-22 13:23:00.036Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ab."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Voting,pending,2026-08-22 13:23:00.036Z,2c2aed88e0c41752
tjjbdkc4o785o0t,2026-08-22 13:23:00.037Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ab."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Voting,actioned,2026-08-22 22:03:47.903Z,407be8b01d4ce342
wlo18wzppq49izy,2026-08-22 13:23:00.037Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ab."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Voting,pending,2026-08-22 13:23:00.037Z,6a6cecc209785885
4f8jw7adfwu7p6x,2026-08-22 13:23:00.038Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ab."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Voting,pending,2026-08-22 13:23:00.038Z,216bb226ec191993
2tf66ldtaf6kehc,2026-08-22 13:23:00.039Z,phase_change,"{""title"": ""Vote now \ud83d\uddf3\ufe0f"", ""body"": ""Cast your final vote on \""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\""."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Voting,pending,2026-08-22 13:23:00.039Z,3e36e627a64bac27
7ik3hsdnrrslzit,2026-08-22 13:23:00.040Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ab."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Voting,pending,2026-08-22 13:23:00.040Z,6a4af8b5c50c45a9
e7wdgemyw23yr4w,2026-08-22 13:23:00.041Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ab."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Voting,pending,2026-08-22 13:23:00.041Z,35a5f57f8816142e
k3m0579ljcuonzd,2026-08-22 13:23:00.041Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ab."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Voting,pending,2026-08-22 13:23:00.041Z,ee5e4e5bfc419bad
3wvj3bev14h7im3,2026-08-22 13:23:00.042Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ab."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Voting,pending,2026-08-22 13:23:00.042Z,762fef61cd09705e
urg08ocpl190o5o,2026-08-22 13:23:00.043Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ab."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Voting,pending,2026-08-22 13:23:00.043Z,b5234477b29af758
d8tp7a46kf8oj1g,2026-08-22 13:23:00.044Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ab."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Voting,pending,2026-08-22 13:23:00.044Z,9b6849405eda0dbd
06syhgkwiyje6rr,2026-08-22 13:23:00.045Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ab."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Voting,pending,2026-08-22 13:23:00.045Z,7c575f07d0147059
xjrcgsfdi66sxnv,2026-08-22 13:23:00.045Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ab."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Voting,pending,2026-08-22 13:23:00.045Z,4ae21a849ee008e7
kojx75uwrjhbf1m,2026-08-22 13:23:00.046Z,phase_change,"{""title"": ""Vote now \ud83d\uddf3\ufe0f"", ""body"": ""Cast your final vote on \""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\""."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Voting,pending,2026-08-22 13:23:00.046Z,a656e6eac2dca9c8
tbiqg42nf5060lt,2026-08-22 13:23:00.047Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ab."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Voting,actioned,2026-08-30 13:27:39.116Z,b209c2355deb9852
j32aig8epdntzmv,2026-08-22 13:23:00.048Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ab."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Voting,pending,2026-08-22 13:23:00.048Z,cc3304ea9b75a00f
xm3e4m3ydusr41z,2026-08-24 01:25:00.010Z,phase_halfway,"{""title"": ""Voting halfway done \ud83d\uddf3\ufe0f"", ""body"": ""Voting on \""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" is halfway done. Cast your ballot if you haven't yet!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting_phase_halfway,actioned,2026-08-24 15:46:31.292Z,de13859e1d6aea12
scmpgclo4q5p3kx,2026-08-24 01:25:00.014Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting_phase_halfway,pending,2026-08-24 01:25:00.014Z,2c2aed88e0c41752
11zv07um450f4ga,2026-08-24 01:25:00.015Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting_phase_halfway,actioned,2026-08-25 06:24:02.210Z,407be8b01d4ce342
72igz27uhyn73g7,2026-08-24 01:25:00.015Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting_phase_halfway,pending,2026-08-24 01:25:00.015Z,6a6cecc209785885
swi5eoxstnskw7p,2026-08-24 01:25:00.017Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting_phase_halfway,pending,2026-08-24 01:25:00.017Z,216bb226ec191993
pcdh4v89v0xxuhf,2026-08-24 01:25:00.018Z,phase_halfway,"{""title"": ""Voting halfway done \ud83d\uddf3\ufe0f"", ""body"": ""Voting on \""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" is halfway done. Cast your ballot if you haven't yet!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting_phase_halfway,pending,2026-08-24 01:25:00.018Z,3e36e627a64bac27
7ixk57d5suka427,2026-08-24 01:25:00.018Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting_phase_halfway,pending,2026-08-24 01:25:00.018Z,6a4af8b5c50c45a9
p8412ri5hhbhsba,2026-08-24 01:25:00.019Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Voting_phase_halfway,pending,2026-08-24 01:25:00.019Z,35a5f57f8816142e
